event_id,event_name,event_type,timestamp,user_id,persona,src_ip,domain_name,city,country,os,user_agent,device_type,login_type,tls_version,records_accessed,query_complexity,is_admin_action,label,scenario
evt_train_00707,SOQLQuery,query,2026-01-06T02:31:43+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.7,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,Password,TLS1.3,927,6,False,0,benign
evt_train_00708,ReportExport,data_access,2026-01-07T01:38:33+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.129,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,Password,TLS1.3,531,5,False,0,benign
evt_train_00709,SOQLQuery,query,2026-01-08T00:42:25+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.161,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,Password,TLS1.3,394,6,False,0,benign
evt_train_00710,Login,auth,2026-01-09T04:07:55+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.184,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,Password,TLS1.3,2,0,False,0,benign
evt_train_00711,ConnectedAppOAuth,auth,2026-01-10T19:40:23+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.211,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,Password,TLS1.2,21,0,False,0,benign
evt_train_00712,SOQLQuery,query,2026-01-11T02:42:54+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.192,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,Password,TLS1.3,239,5,False,0,benign
evt_train_00713,Login,auth,2026-01-12T03:55:29+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.234,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,20,0,False,0,benign
evt_train_00714,SOQLQuery,query,2026-01-13T20:06:27+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.46,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,Password,TLS1.3,213,8,False,0,benign
evt_train_00715,SOQLQuery,query,2026-01-14T21:59:34+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.28,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,309,5,False,0,benign
evt_train_00716,Login,auth,2026-01-15T01:51:14+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.71,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,Password,TLS1.2,36,0,False,0,benign
evt_train_00717,SOQLQuery,query,2026-01-16T21:54:20+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.152,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,Password,TLS1.2,269,7,False,0,benign
evt_train_00718,SOQLQuery,query,2026-01-17T00:51:43+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.138,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,SSO,TLS1.3,397,5,False,0,benign
evt_train_00719,SOQLQuery,query,2026-01-18T23:53:14+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.179,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,721,5,False,0,benign
evt_train_00720,SOQLQuery,query,2026-01-19T03:44:07+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.222,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,SSO,TLS1.3,487,6,False,0,benign
evt_train_00721,ConnectedAppOAuth,auth,2026-01-20T22:44:47+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.226,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,Password,TLS1.3,14,0,False,0,benign
evt_train_00722,SOQLQuery,query,2026-01-21T00:27:43+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.94,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,Password,TLS1.2,195,6,False,0,benign
evt_train_00723,DashboardView,data_access,2026-01-22T00:48:50+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.222,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,Password,TLS1.3,9,0,False,0,benign
evt_train_00724,SOQLQuery,query,2026-01-23T21:13:13+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.193,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,Password,TLS1.3,455,5,False,0,benign
evt_train_00725,SOQLQuery,query,2026-01-24T21:59:03+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.96,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,SSO,TLS1.3,353,7,False,0,benign
evt_train_00726,SOQLQuery,query,2026-01-25T01:15:02+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.66,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,Password,TLS1.3,752,6,False,0,benign
evt_train_00727,SOQLQuery,query,2026-01-26T02:55:52+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.75,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,Password,TLS1.2,1128,6,False,0,benign
evt_train_00728,SOQLQuery,query,2026-01-27T19:37:36+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.75,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,158,6,False,0,benign
evt_train_00729,ConnectedAppOAuth,auth,2026-01-28T20:45:58+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.108,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,Password,TLS1.3,21,0,False,0,benign
evt_train_00730,SOQLQuery,query,2026-01-29T22:42:57+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.51,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,473,7,False,0,benign
evt_train_00731,Login,auth,2026-01-30T20:35:16+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.26,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,Password,TLS1.3,11,0,False,0,benign
evt_train_00732,SOQLQuery,query,2026-01-31T23:02:33+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.173,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,238,5,False,0,benign
evt_train_00733,DashboardView,data_access,2026-02-01T19:12:09+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.224,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,16,0,False,0,benign
evt_train_00734,SOQLQuery,query,2026-02-02T04:27:04+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.71,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,418,8,False,0,benign
evt_train_00735,SOQLQuery,query,2026-02-03T03:13:04+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.167,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,Password,TLS1.3,427,4,False,0,benign
evt_train_00736,SOQLQuery,query,2026-02-04T00:50:27+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.11,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,266,7,False,0,benign
evt_train_00737,SOQLQuery,query,2026-02-05T20:23:58+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.204,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,352,5,False,0,benign
evt_train_00738,SOQLQuery,query,2026-02-06T22:24:06+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.49,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,Password,TLS1.2,468,5,False,0,benign
evt_train_00739,SOQLQuery,query,2026-02-07T19:10:20+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.51,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,Password,TLS1.3,422,5,False,0,benign
evt_train_00740,SOQLQuery,query,2026-02-08T21:24:36+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.18,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,287,4,False,0,benign
evt_train_00741,SOQLQuery,query,2026-02-09T00:51:29+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.75,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,295,6,False,0,benign
evt_train_00742,DashboardView,data_access,2026-02-10T20:46:15+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.47,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,6,0,False,0,benign
evt_train_00743,SOQLQuery,query,2026-02-11T03:59:46+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.127,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,532,6,False,0,benign
evt_train_00744,SOQLQuery,query,2026-02-12T22:47:42+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.160,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,SSO,TLS1.3,158,4,False,0,benign
evt_train_00745,Logout,auth,2026-02-13T03:22:03+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.131,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,9,0,False,0,benign
evt_train_00746,SOQLQuery,query,2026-02-14T23:30:18+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.59,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,Password,TLS1.2,1106,5,False,0,benign
evt_train_00747,SOQLQuery,query,2026-01-01T19:22:00+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.89,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,Password,TLS1.2,380,5,False,0,benign
evt_train_00748,SOQLQuery,query,2026-01-02T19:06:27+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.55,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,SSO,TLS1.3,863,7,False,0,benign
evt_train_00749,Login,auth,2026-01-03T01:23:19+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.114,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,Password,TLS1.2,31,0,False,0,benign
evt_train_00750,SOQLQuery,query,2026-01-04T00:47:27+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.96,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.2,456,7,False,0,benign
evt_train_00751,SOQLQuery,query,2026-01-05T19:10:42+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.127,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,SSO,TLS1.3,273,6,False,0,benign
evt_train_00752,SOQLQuery,query,2026-01-06T03:46:59+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.38,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,SSO,TLS1.3,349,5,False,0,benign
evt_train_00753,SOQLQuery,query,2026-01-07T19:43:53+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.114,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,Password,TLS1.3,285,5,False,0,benign
evt_train_00754,SOQLQuery,query,2026-01-08T04:09:46+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.68,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,537,6,False,0,benign
evt_train_00755,Logout,auth,2026-01-09T03:39:11+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.223,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.2,7,0,False,0,benign
evt_train_00756,SOQLQuery,query,2026-01-10T01:01:39+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.28,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,Password,TLS1.3,320,4,False,0,benign
evt_train_00757,SOQLQuery,query,2026-01-11T01:30:03+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.169,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,Password,TLS1.2,151,5,False,0,benign
evt_train_00758,SOQLQuery,query,2026-01-12T00:57:03+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.15,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,331,5,False,0,benign
evt_train_00759,SOQLQuery,query,2026-01-13T04:06:27+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.69,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,Password,TLS1.3,464,7,False,0,benign
evt_train_00760,SOQLQuery,query,2026-01-14T00:47:51+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.195,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,806,4,False,0,benign
evt_train_00761,SOQLQuery,query,2026-01-15T21:40:47+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.15,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,454,7,False,0,benign
evt_train_00762,Login,auth,2026-01-16T03:46:09+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.37,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,Password,TLS1.3,13,0,False,0,benign
evt_train_00763,SOQLQuery,query,2026-01-17T20:58:27+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.128,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,SSO,TLS1.2,571,5,False,0,benign
evt_train_00764,SOQLQuery,query,2026-01-18T04:03:50+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.194,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,Password,TLS1.3,700,8,False,0,benign
evt_train_00765,Login,auth,2026-01-19T01:25:38+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.57,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,SSO,TLS1.2,36,0,False,0,benign
evt_train_00766,SOQLQuery,query,2026-01-20T23:54:14+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.186,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,SSO,TLS1.2,157,6,False,0,benign
evt_train_00767,SOQLQuery,query,2026-01-21T21:56:17+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.74,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,327,6,False,0,benign
evt_train_00768,SOQLQuery,query,2026-01-22T04:23:20+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.185,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,170,5,False,0,benign
evt_train_00769,SOQLQuery,query,2026-01-23T00:14:46+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.50,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,275,6,False,0,benign
evt_train_00770,Login,auth,2026-01-24T22:20:17+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.153,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.3,29,0,False,0,benign
evt_train_00771,ConnectedAppOAuth,auth,2026-01-25T02:11:29+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.213,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,6,0,False,0,benign
evt_train_00772,Logout,auth,2026-01-26T21:52:25+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.22,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,11,0,False,0,benign
evt_train_00773,SOQLQuery,query,2026-01-27T19:38:06+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.103,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,432,5,False,0,benign
evt_train_00774,Login,auth,2026-01-28T21:40:38+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.207,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,18,0,False,0,benign
evt_train_00775,Login,auth,2026-01-29T02:52:10+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.89,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.2,37,0,False,0,benign
evt_train_00776,SOQLQuery,query,2026-01-30T19:06:34+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.31,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.2,319,5,False,0,benign
evt_train_00777,SOQLQuery,query,2026-01-31T21:22:41+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.62,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,SSO,TLS1.3,241,4,False,0,benign
evt_train_00778,Logout,auth,2026-02-01T04:21:07+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.240,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,SSO,TLS1.3,5,0,False,0,benign
evt_train_00779,SOQLQuery,query,2026-02-02T21:57:42+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.164,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,Password,TLS1.3,243,7,False,0,benign
evt_train_00780,SOQLQuery,query,2026-02-03T20:50:00+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.204,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,Password,TLS1.2,309,7,False,0,benign
evt_train_00781,SOQLQuery,query,2026-02-04T04:27:46+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.42,login.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,laptop,Password,TLS1.3,250,5,False,0,benign
evt_train_00782,SOQLQuery,query,2026-02-05T02:27:30+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.159,mycompany.my.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,SSO,TLS1.3,521,3,False,0,benign
evt_train_00783,SOQLQuery,query,2026-02-06T03:31:34+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.141,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,desktop,Password,TLS1.2,308,6,False,0,benign
evt_train_00784,Logout,auth,2026-02-07T22:54:01+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.147,mycompany.my.salesforce.com,Seattle,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,1,0,False,0,benign
evt_train_00785,SOQLQuery,query,2026-02-08T23:29:09+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.67,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,SSO,TLS1.2,275,4,False,0,benign
evt_train_00786,SOQLQuery,query,2026-02-09T01:23:03+00:00,u_nightowl_noah_003,nightowl_engineer,10.44.5.174,login.salesforce.com,Seattle,US,macOS,Mozilla/5.0 macOS Safari,laptop,Password,TLS1.3,199,6,False,0,benign
evt_train_00850,SOQLQuery,query,2026-01-01T14:43:04+00:00,u_complex_query_004,complex_query_engineer,10.51.2.52,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.2,1626,9,False,0,benign
evt_train_00851,BulkDataExport,data_export,2026-01-02T11:16:56+00:00,u_complex_query_004,complex_query_engineer,10.51.2.48,login.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,1869,9,False,0,benign
evt_train_00852,SOQLQuery,query,2026-01-03T10:02:52+00:00,u_complex_query_004,complex_query_engineer,10.51.2.150,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,2471,9,False,0,benign
evt_train_00853,SOQLQuery,query,2026-01-04T13:51:47+00:00,u_complex_query_004,complex_query_engineer,10.51.2.120,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,1345,9,False,0,benign
evt_train_00854,SOQLQuery,query,2026-01-05T16:00:52+00:00,u_complex_query_004,complex_query_engineer,10.51.2.82,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.2,3526,9,False,0,benign
evt_train_00855,SOQLQuery,query,2026-01-06T12:42:09+00:00,u_complex_query_004,complex_query_engineer,10.51.2.132,login.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,967,8,False,0,benign
evt_train_00856,SOQLQuery,query,2026-01-07T20:05:12+00:00,u_complex_query_004,complex_query_engineer,10.51.2.168,login.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,1420,10,False,0,benign
evt_train_00857,SOQLQuery,query,2026-01-08T19:22:56+00:00,u_complex_query_004,complex_query_engineer,10.51.2.105,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,2196,6,False,0,benign
evt_train_00858,BulkDataExport,data_export,2026-01-09T18:50:50+00:00,u_complex_query_004,complex_query_engineer,10.51.2.78,login.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,1440,8,False,0,benign
evt_train_00859,SOQLQuery,query,2026-01-10T18:35:42+00:00,u_complex_query_004,complex_query_engineer,10.51.2.82,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.2,1634,9,False,0,benign
evt_train_00860,SOQLQuery,query,2026-01-11T13:52:37+00:00,u_complex_query_004,complex_query_engineer,10.51.2.18,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.2,1233,9,False,0,benign
evt_train_00861,SOQLQuery,query,2026-01-12T11:22:56+00:00,u_complex_query_004,complex_query_engineer,10.51.2.206,login.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,1334,9,False,0,benign
evt_train_00862,SOQLQuery,query,2026-01-13T13:14:02+00:00,u_complex_query_004,complex_query_engineer,10.51.2.95,login.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,1978,9,False,0,benign
evt_train_00863,Login,auth,2026-01-14T18:27:43+00:00,u_complex_query_004,complex_query_engineer,10.51.2.210,login.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,12,0,False,0,benign
evt_train_00864,SOQLQuery,query,2026-01-15T10:19:36+00:00,u_complex_query_004,complex_query_engineer,10.51.2.144,login.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,2157,8,False,0,benign
evt_train_00865,SOQLQuery,query,2026-01-16T20:20:32+00:00,u_complex_query_004,complex_query_engineer,10.51.2.124,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,3430,9,False,0,benign
evt_train_00866,ConnectedAppOAuth,auth,2026-01-17T21:08:39+00:00,u_complex_query_004,complex_query_engineer,10.51.2.206,login.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.2,6,0,False,0,benign
evt_train_00867,SOQLQuery,query,2026-01-18T11:25:42+00:00,u_complex_query_004,complex_query_engineer,10.51.2.123,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.2,1308,8,False,0,benign
evt_train_00868,SOQLQuery,query,2026-01-19T13:36:30+00:00,u_complex_query_004,complex_query_engineer,10.51.2.226,login.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,724,9,False,0,benign
evt_train_00869,SOQLQuery,query,2026-01-20T17:47:31+00:00,u_complex_query_004,complex_query_engineer,10.51.2.62,login.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.3,927,7,False,0,benign
evt_train_00870,SOQLQuery,query,2026-01-21T10:04:00+00:00,u_complex_query_004,complex_query_engineer,10.51.2.159,login.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.2,3238,10,False,0,benign
evt_train_00871,SOQLQuery,query,2026-01-22T09:59:07+00:00,u_complex_query_004,complex_query_engineer,10.51.2.108,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,1390,8,False,0,benign
evt_train_00872,SOQLQuery,query,2026-01-23T15:09:40+00:00,u_complex_query_004,complex_query_engineer,10.51.2.52,login.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,desktop,SSO,TLS1.2,2530,9,False,0,benign
evt_train_00873,SOQLQuery,query,2026-01-24T13:18:42+00:00,u_complex_query_004,complex_query_engineer,10.51.2.155,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,1669,7,False,0,benign
evt_train_00874,SOQLQuery,query,2026-01-25T15:09:01+00:00,u_complex_query_004,complex_query_engineer,10.51.2.122,login.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.2,1879,10,False,0,benign
evt_train_00875,SOQLQuery,query,2026-01-26T11:29:56+00:00,u_complex_query_004,complex_query_engineer,10.51.2.75,login.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,2353,9,False,0,benign
evt_train_00876,SOQLQuery,query,2026-01-27T17:04:11+00:00,u_complex_query_004,complex_query_engineer,10.51.2.95,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,2035,5,False,0,benign
evt_train_00877,SOQLQuery,query,2026-01-28T10:58:53+00:00,u_complex_query_004,complex_query_engineer,10.51.2.101,mycompany.my.salesforce.com,Denver,US,Linux,Mozilla/5.0 Linux Firefox,laptop,SSO,TLS1.3,658,8,False,0,benign
